ID_LIEU,CODE_POSTAL,VILLE,DEPARTEMENT,REGION,PAYS,LATITUDE,LONGITUDE,POPULATION
6482,17810,Saint-Georges-des-Coteaux,Charente-Maritime,Nouvelle-Aquitaine,France,45.7728,-0.7006,2840.0
6483,17190,Saint-Georges-d'Oléron,Charente-Maritime,Nouvelle-Aquitaine,France,45.9745,-1.3147,4052.0
6484,17700,Saint-Georges-du-Bois,Charente-Maritime,Nouvelle-Aquitaine,France,46.1547,-0.7345,1869.0
6485,17500,Saint-Germain-de-Lusignan,Charente-Maritime,Nouvelle-Aquitaine,France,45.4635,-0.4419,1298.0
6486,17700,Saint-Pierre-La-Noue,Charente-Maritime,Nouvelle-Aquitaine,France,46.072,-0.799,1498.0
6487,17500,Saint-Germain-de-Vibrac,Charente-Maritime,Nouvelle-Aquitaine,France,45.4213,-0.3283,186.0
6488,17240,Saint-Germain-du-Seudre,Charente-Maritime,Nouvelle-Aquitaine,France,45.5103,-0.6856,406.0
6489,17240,Saint-Grégoire-d'Ardennes,Charente-Maritime,Nouvelle-Aquitaine,France,45.5115,-0.51,144.0
6490,17770,Saint-Hilaire-de-Villefranche,Charente-Maritime,Nouvelle-Aquitaine,France,45.8561,-0.5497,1350.0
6491,17500,Saint-Hilaire-du-Bois,Charente-Maritime,Nouvelle-Aquitaine,France,45.4335,-0.4895,298.0
6492,17430,Saint-Hippolyte,Charente-Maritime,Nouvelle-Aquitaine,France,45.9152,-0.9115,1485.0
6493,17400,Saint-Jean-d'Angély,Charente-Maritime,Nouvelle-Aquitaine,France,45.9432,-0.5188,6679.0
6494,17620,Saint-Jean-d'Angle,Charente-Maritime,Nouvelle-Aquitaine,France,45.831,-0.9744,698.0
6495,17170,Saint-Jean-de-Liversay,Charente-Maritime,Nouvelle-Aquitaine,France,46.2822,-0.8821,3050.0
6496,17400,Saint-Julien-de-l'Escap,Charente-Maritime,Nouvelle-Aquitaine,France,45.929,-0.4836,857.0
6497,17320,Saint-Just-Luzac,Charente-Maritime,Nouvelle-Aquitaine,France,45.7961,-1.054,2100.0
6498,17450,Saint-Laurent-de-la-Prée,Charente-Maritime,Nouvelle-Aquitaine,France,45.9884,-1.0287,2285.0
6499,17800,Saint-Léger,Charente-Maritime,Nouvelle-Aquitaine,France,45.6159,-0.5716,672.0
6500,17520,Sainte-Lheurine,Charente-Maritime,Nouvelle-Aquitaine,France,45.5222,-0.3581,527.0
6501,17380,Saint-Loup,Charente-Maritime,Nouvelle-Aquitaine,France,45.9968,-0.6419,312.0
6502,17520,Saint-Maigrin,Charente-Maritime,Nouvelle-Aquitaine,France,45.4138,-0.274,533.0
6503,17470,Saint-Mandé-sur-Brédoire,Charente-Maritime,Nouvelle-Aquitaine,France,46.0354,-0.2736,298.0
6504,17700,Saint-Mard,Charente-Maritime,Nouvelle-Aquitaine,France,46.0931,-0.6961,1244.0
6505,17740,Sainte-Marie-de-Ré,Charente-Maritime,Nouvelle-Aquitaine,France,46.1559,-1.3232,3392.0
6506,17330,Saint-Martial,Charente-Maritime,Nouvelle-Aquitaine,France,46.044,-0.4555,110.0
6507,17150,Saint-Martial-de-Mirambeau,Charente-Maritime,Nouvelle-Aquitaine,France,45.3743,-0.5937,301.0
6508,17500,Saint-Martial-de-Vitaterne,Charente-Maritime,Nouvelle-Aquitaine,France,45.4644,-0.4331,549.0
6509,17520,Saint-Martial-sur-Né,Charente-Maritime,Nouvelle-Aquitaine,France,45.5758,-0.3722,428.0
6510,17270,Saint-Martin-d'Ary,Charente-Maritime,Nouvelle-Aquitaine,France,45.2179,-0.2006,471.0
6511,17360,Saint-Martin-de-Coux,Charente-Maritime,Nouvelle-Aquitaine,France,45.1452,-0.1147,459.0
6512,17400,Saint-Martin-de-Juillers,Charente-Maritime,Nouvelle-Aquitaine,France,45.938,-0.3434,152.0
6513,17410,Saint-Martin-de-Ré,Charente-Maritime,Nouvelle-Aquitaine,France,46.1987,-1.3714,2309.0
6514,17500,Saint-Médard,Charente-Maritime,Nouvelle-Aquitaine,France,45.4003,-0.3527,90.0
6515,17220,Saint-Médard-d'Aunis,Charente-Maritime,Nouvelle-Aquitaine,France,46.157,-0.9625,2367.0
6516,17770,Sainte-Même,Charente-Maritime,Nouvelle-Aquitaine,France,45.8782,-0.46,225.0
6517,17780,Saint-Nazaire-sur-Charente,Charente-Maritime,Nouvelle-Aquitaine,France,45.9433,-1.0292,1214.0
6518,17230,Saint-Ouen-d'Aunis,Charente-Maritime,Nouvelle-Aquitaine,France,46.232,-1.0268,2133.0
6519,17490,Saint-Ouen-la-Thène,Charente-Maritime,Nouvelle-Aquitaine,France,45.8622,-0.1676,137.0
6520,17210,Saint-Palais-de-Négrignac,Charente-Maritime,Nouvelle-Aquitaine,France,45.2718,-0.2039,417.0
6521,17800,Saint-Palais-de-Phiolin,Charente-Maritime,Nouvelle-Aquitaine,France,45.5177,-0.5958,214.0
6522,17420,Saint-Palais-sur-Mer,Charente-Maritime,Nouvelle-Aquitaine,France,45.6569,-1.1031,3879.0
6523,17400,Saint-Pardoult,Charente-Maritime,Nouvelle-Aquitaine,France,46.0057,-0.4563,214.0
6524,17700,Saint-Pierre-d'Amilly,Charente-Maritime,Nouvelle-Aquitaine,France,46.173,-0.6984,564.0
6525,17400,Saint-Pierre-de-Juillers,Charente-Maritime,Nouvelle-Aquitaine,France,45.9463,-0.3853,347.0
6526,17330,Saint-Pierre-de-l'Isle,Charente-Maritime,Nouvelle-Aquitaine,France,46.0302,-0.4464,268.0
6527,17310,Saint-Pierre-d'Oléron,Charente-Maritime,Nouvelle-Aquitaine,France,45.9354,-1.3008,6665.0
6528,17270,Saint-Pierre-du-Palais,Charente-Maritime,Nouvelle-Aquitaine,France,45.1573,-0.1497,335.0
6529,17250,Saint-Porchaire,Charente-Maritime,Nouvelle-Aquitaine,France,45.8261,-0.7719,1988.0
6530,17800,Saint-Quantin-de-Rançanne,Charente-Maritime,Nouvelle-Aquitaine,France,45.5369,-0.5943,263.0
6531,17250,Sainte-Radegonde,Charente-Maritime,Nouvelle-Aquitaine,France,45.8475,-0.8709,578.0
6532,17240,Sainte-Ramée,Charente-Maritime,Nouvelle-Aquitaine,France,45.4182,-0.6648,114.0
6533,17220,Saint-Rogatien,Charente-Maritime,Nouvelle-Aquitaine,France,46.1462,-1.0585,2394.0
6534,17600,Saint-Romain-de-Benet,Charente-Maritime,Nouvelle-Aquitaine,France,45.6949,-0.8567,1777.0
6535,17700,Saint-Saturnin-du-Bois,Charente-Maritime,Nouvelle-Aquitaine,France,46.1399,-0.6581,910.0
6536,17610,Saint-Sauvant,Charente-Maritime,Nouvelle-Aquitaine,France,45.7327,-0.492,514.0
6537,17540,Saint-Sauveur-d'Aunis,Charente-Maritime,Nouvelle-Aquitaine,France,46.2131,-0.8945,1885.0
6538,17350,Saint-Savinien,Charente-Maritime,Nouvelle-Aquitaine,France,45.8819,-0.6859,2458.0
6539,17800,Saint-Seurin-de-Palenne,Charente-Maritime,Nouvelle-Aquitaine,France,45.6224,-0.5145,166.0
6540,17800,Saint-Sever-de-Saintonge,Charente-Maritime,Nouvelle-Aquitaine,France,45.6895,-0.5221,648.0
6541,17330,Saint-Séverin-sur-Boutonne,Charente-Maritime,Nouvelle-Aquitaine,France,46.0933,-0.4268,93.0
6542,17240,Saint-Sigismond-de-Clermont,Charente-Maritime,Nouvelle-Aquitaine,France,45.4467,-0.5454,162.0
6543,17500,Saint-Simon-de-Bordes,Charente-Maritime,Nouvelle-Aquitaine,France,45.4119,-0.4546,767.0
6544,17260,Saint-Simon-de-Pellouaille,Charente-Maritime,Nouvelle-Aquitaine,France,45.6093,-0.6742,684.0
6545,17150,Saint-Sorlin-de-Conac,Charente-Maritime,Nouvelle-Aquitaine,France,45.3516,-0.7132,205.0
6546,17600,Saint-Sornin,Charente-Maritime,Nouvelle-Aquitaine,France,45.7716,-0.9752,420.0
6547,17220,Sainte-Soulle,Charente-Maritime,Nouvelle-Aquitaine,France,46.1966,-1.006,5016.0
6548,17250,Saint-Sulpice-d'Arnoult,Charente-Maritime,Nouvelle-Aquitaine,France,45.8156,-0.8281,919.0
6549,17200,Saint-Sulpice-de-Royan,Charente-Maritime,Nouvelle-Aquitaine,France,45.6752,-1.0108,3417.0
6550,17150,Saint-Thomas-de-Conac,Charente-Maritime,Nouvelle-Aquitaine,France,45.3857,-0.7172,574.0
6551,17370,Saint-Trojan-les-Bains,Charente-Maritime,Nouvelle-Aquitaine,France,45.832,-1.2226,1118.0
6552,17100,Saint-Vaize,Charente-Maritime,Nouvelle-Aquitaine,France,45.817,-0.6212,628.0
6553,17220,Saint-Vivien,Charente-Maritime,Nouvelle-Aquitaine,France,46.0771,-1.0504,1411.0
6554,17138,Saint-Xandre,Charente-Maritime,Nouvelle-Aquitaine,France,46.2131,-1.0924,5531.0
6555,17100,Saintes,Charente-Maritime,Nouvelle-Aquitaine,France,45.7462,-0.6456,25312.0
6556,17510,Saleignes,Charente-Maritime,Nouvelle-Aquitaine,France,46.0189,-0.1836,57.0
6557,17130,Salignac-de-Mirambeau,Charente-Maritime,Nouvelle-Aquitaine,France,45.3478,-0.4821,164.0
6558,17800,Salignac-sur-Charente,Charente-Maritime,Nouvelle-Aquitaine,France,45.6692,-0.4155,609.0
6559,17220,Salles-sur-Mer,Charente-Maritime,Nouvelle-Aquitaine,France,46.103,-1.0518,2427.0
6560,17600,Saujon,Charente-Maritime,Nouvelle-Aquitaine,France,45.6718,-0.9365,7314.0
6561,17510,Seigné,Charente-Maritime,Nouvelle-Aquitaine,France,45.9539,-0.2158,91.0
6562,17150,Semillac,Charente-Maritime,Nouvelle-Aquitaine,France,45.3999,-0.588,68.0
6563,17150,Semoussac,Charente-Maritime,Nouvelle-Aquitaine,France,45.3888,-0.6264,389.0
6564,17120,Semussac,Charente-Maritime,Nouvelle-Aquitaine,France,45.5998,-0.9172,2532.0
6565,17770,Le Seure,Charente-Maritime,Nouvelle-Aquitaine,France,45.7921,-0.3551,275.0
6566,17490,Siecq,Charente-Maritime,Nouvelle-Aquitaine,France,45.8444,-0.1878,213.0
6567,17160,Sonnac,Charente-Maritime,Nouvelle-Aquitaine,France,45.83,-0.279,503.0
6568,17780,Soubise,Charente-Maritime,Nouvelle-Aquitaine,France,45.9099,-1.0041,3935.0
6569,17150,Soubran,Charente-Maritime,Nouvelle-Aquitaine,France,45.3547,-0.5212,419.0
6570,17250,Soulignonne,Charente-Maritime,Nouvelle-Aquitaine,France,45.775,-0.7931,742.0
6571,17130,Souméras,Charente-Maritime,Nouvelle-Aquitaine,France,45.2958,-0.4382,374.0
6572,17130,Sousmoulins,Charente-Maritime,Nouvelle-Aquitaine,France,45.3058,-0.3275,214.0
6573,17700,Surgères,Charente-Maritime,Nouvelle-Aquitaine,France,46.0985,-0.7514,6861.0
6574,17350,Taillant,Charente-Maritime,Nouvelle-Aquitaine,France,45.8999,-0.6227,191.0
6575,17350,Taillebourg,Charente-Maritime,Nouvelle-Aquitaine,France,45.8458,-0.6372,782.0
6576,17120,Talmont-sur-Gironde,Charente-Maritime,Nouvelle-Aquitaine,France,45.5288,-0.9227,83.0
6577,17260,Tanzac,Charente-Maritime,Nouvelle-Aquitaine,France,45.5569,-0.6243,296.0
6578,17170,Taugon,Charente-Maritime,Nouvelle-Aquitaine,France,46.3162,-0.8304,772.0
6579,17400,Ternant,Charente-Maritime,Nouvelle-Aquitaine,France,45.946,-0.5588,381.0
6580,17460,Tesson,Charente-Maritime,Nouvelle-Aquitaine,France,45.6327,-0.6572,1144.0
6581,17120,Thaims,Charente-Maritime,Nouvelle-Aquitaine,France,45.6148,-0.7889,387.0
6582,17290,Thairé,Charente-Maritime,Nouvelle-Aquitaine,France,46.0775,-1.0074,1874.0
6583,17460,Thénac,Charente-Maritime,Nouvelle-Aquitaine,France,45.6799,-0.6542,1702.0
6584,17600,Thézac,Charente-Maritime,Nouvelle-Aquitaine,France,45.6758,-0.7899,332.0
6585,17160,Thors,Charente-Maritime,Nouvelle-Aquitaine,France,45.8252,-0.3172,470.0
6586,17290,Le Thou,Charente-Maritime,Nouvelle-Aquitaine,France,46.0845,-0.9363,2085.0
6587,17380,Tonnay-Boutonne,Charente-Maritime,Nouvelle-Aquitaine,France,45.9756,-0.7168,1190.0
6588,17430,Tonnay-Charente,Charente-Maritime,Nouvelle-Aquitaine,France,45.9646,-0.8777,8248.0
6589,17380,Torxé,Charente-Maritime,Nouvelle-Aquitaine,France,45.9604,-0.6373,252.0
6590,17160,Les Touches-de-Périgny,Charente-Maritime,Nouvelle-Aquitaine,France,45.908,-0.2651,544.0
6591,17390,La Tremblade,Charente-Maritime,Nouvelle-Aquitaine,France,45.7481,-1.1749,4543.0
6592,17250,Trizay,Charente-Maritime,Nouvelle-Aquitaine,France,45.8842,-0.9036,1505.0
6593,17130,Tugéras-Saint-Maurice,Charente-Maritime,Nouvelle-Aquitaine,France,45.3576,-0.4045,383.0
6594,17250,La Vallée,Charente-Maritime,Nouvelle-Aquitaine,France,45.8917,-0.8457,683.0
6595,17380,La Devise,Charente-Maritime,Nouvelle-Aquitaine,France,46.0464,-0.7346,1196.0
6596,17700,La Devise,Charente-Maritime,Nouvelle-Aquitaine,France,46.0464,-0.7346,1196.0
6597,17500,Vanzac,Charente-Maritime,Nouvelle-Aquitaine,France,45.3555,-0.3009,191.0
6598,17400,Varaize,Charente-Maritime,Nouvelle-Aquitaine,France,45.9181,-0.4275,545.0
6599,17460,Varzay,Charente-Maritime,Nouvelle-Aquitaine,France,45.7012,-0.744,847.0
6600,17640,Vaux-sur-Mer,Charente-Maritime,Nouvelle-Aquitaine,France,45.6444,-1.059,4030.0
6601,17100,Vénérand,Charente-Maritime,Nouvelle-Aquitaine,France,45.7903,-0.5417,771.0
6602,17300,Vergeroux,Charente-Maritime,Nouvelle-Aquitaine,France,45.972,-0.9847,1285.0
6603,17330,Vergné,Charente-Maritime,Nouvelle-Aquitaine,France,46.0714,-0.5157,168.0
6604,17400,La Vergne,Charente-Maritime,Nouvelle-Aquitaine,France,45.9713,-0.57,610.0
6605,17540,Vérines,Charente-Maritime,Nouvelle-Aquitaine,France,46.1984,-0.9672,2375.0
6606,17400,Vervant,Charente-Maritime,Nouvelle-Aquitaine,France,45.9711,-0.4434,244.0
6607,17130,Vibrac,Charente-Maritime,Nouvelle-Aquitaine,France,45.3535,-0.3362,159.0
6608,17260,Villars-en-Pons,Charente-Maritime,Nouvelle-Aquitaine,France,45.6071,-0.6256,578.0
6609,17770,Villars-les-Bois,Charente-Maritime,Nouvelle-Aquitaine,France,45.7963,-0.4365,240.0
6610,17470,La Villedieu,Charente-Maritime,Nouvelle-Aquitaine,France,46.0656,-0.3211,203.0
6611,17230,Villedoux,Charente-Maritime,Nouvelle-Aquitaine,France,46.2413,-1.0702,2241.0
6612,17470,Villemorin,Charente-Maritime,Nouvelle-Aquitaine,France,45.9954,-0.3075,125.0
6613,17330,Villeneuve-la-Comtesse,Charente-Maritime,Nouvelle-Aquitaine,France,46.0959,-0.4941,745.0
6614,17500,Villexavier,Charente-Maritime,Nouvelle-Aquitaine,France,45.3789,-0.4399,270.0
6615,17510,Villiers-Couture,Charente-Maritime,Nouvelle-Aquitaine,France,45.9846,-0.1533,108.0
6616,17510,Vinax,Charente-Maritime,Nouvelle-Aquitaine,France,46.0346,-0.2161,67.0
6617,17260,Virollet,Charente-Maritime,Nouvelle-Aquitaine,France,45.5376,-0.7272,298.0
6618,17290,Virson,Charente-Maritime,Nouvelle-Aquitaine,France,46.1406,-0.8835,738.0
6619,17400,Voissay,Charente-Maritime,Nouvelle-Aquitaine,France,45.9471,-0.6021,172.0
6620,17700,Vouhé,Charente-Maritime,Nouvelle-Aquitaine,France,46.1493,-0.7994,657.0
6621,17340,Yves,Charente-Maritime,Nouvelle-Aquitaine,France,46.0354,-1.0384,1508.0
6622,17730,Port-des-Barques,Charente-Maritime,Nouvelle-Aquitaine,France,45.9439,-1.0869,1754.0
6623,17370,Le Grand-Village-Plage,Charente-Maritime,Nouvelle-Aquitaine,France,45.8647,-1.2373,1096.0
6624,17840,La Brée-les-Bains,Charente-Maritime,Nouvelle-Aquitaine,France,46.008,-1.3476,695.0
6625,18250,Achères,Cher,Centre-Val de Loire,France,47.2828,2.4601,332.0
6626,18200,Ainay-le-Vieil,Cher,Centre-Val de Loire,France,46.6573,2.5413,191.0
6627,18220,Les Aix-d'Angillon,Cher,Centre-Val de Loire,France,47.193,2.5625,1871.0
6628,18110,Allogny,Cher,Centre-Val de Loire,France,47.2378,2.3111,1130.0
6629,18500,Allouis,Cher,Centre-Val de Loire,France,47.1792,2.2379,1052.0
6630,18340,Annoix,Cher,Centre-Val de Loire,France,46.9712,2.545,251.0
6631,18150,Apremont-sur-Allier,Cher,Centre-Val de Loire,France,46.9092,3.0189,67.0
6632,18340,Arçay,Cher,Centre-Val de Loire,France,46.9638,2.3365,488.0
6633,18200,Arcomps,Cher,Centre-Val de Loire,France,46.6743,2.4197,269.0
6634,18170,Ardenais,Cher,Centre-Val de Loire,France,46.6471,2.3487,203.0
6635,18410,Argent-sur-Sauldre,Cher,Centre-Val de Loire,France,47.5625,2.4223,2040.0
6636,18140,Argenvières,Cher,Centre-Val de Loire,France,47.1406,2.9929,439.0
6637,18200,Arpheuilles,Cher,Centre-Val de Loire,France,46.7887,2.5726,301.0
6638,18260,Assigny,Cher,Centre-Val de Loire,France,47.4327,2.7495,152.0
6639,18700,Aubigny-sur-Nère,Cher,Centre-Val de Loire,France,47.4857,2.4209,5464.0
6640,18220,Aubinges,Cher,Centre-Val de Loire,France,47.2202,2.5893,402.0
6641,18600,Augy-sur-Aubois,Cher,Centre-Val de Loire,France,46.7788,2.8591,284.0
6642,18520,Avord,Cher,Centre-Val de Loire,France,47.0313,2.6635,2908.0
6643,18220,Azy,Cher,Centre-Val de Loire,France,47.1937,2.7099,453.0
6644,18300,Bannay,Cher,Centre-Val de Loire,France,47.3816,2.8769,841.0
6645,18210,Bannegon,Cher,Centre-Val de Loire,France,46.806,2.7229,246.0
6646,18260,Barlieu,Cher,Centre-Val de Loire,France,47.4937,2.6236,336.0
6647,18800,Baugy,Cher,Centre-Val de Loire,France,47.0574,2.7461,1610.0
6648,18370,Beddes,Cher,Centre-Val de Loire,France,46.6078,2.2168,105.0
6649,18320,Beffes,Cher,Centre-Val de Loire,France,47.0931,2.9991,598.0
6650,18240,Belleville-sur-Loire,Cher,Centre-Val de Loire,France,47.4992,2.8387,990.0
6651,18520,Bengy-sur-Craon,Cher,Centre-Val de Loire,France,46.9987,2.725,636.0
6652,18500,Berry-Bouy,Cher,Centre-Val de Loire,France,47.1321,2.2903,1171.0
6653,18210,Bessais-le-Fromental,Cher,Centre-Val de Loire,France,46.7508,2.781,293.0
6654,18410,Blancafort,Cher,Centre-Val de Loire,France,47.5362,2.5423,1002.0
6655,18350,Blet,Cher,Centre-Val de Loire,France,46.8839,2.7292,565.0
6656,18240,Boulleret,Cher,Centre-Val de Loire,France,47.4309,2.8825,1389.0
6657,18000,Bourges,Cher,Centre-Val de Loire,France,47.078,2.3983,64238.0
6658,18200,Bouzais,Cher,Centre-Val de Loire,France,46.7045,2.4684,285.0
6659,18220,Brécy,Cher,Centre-Val de Loire,France,47.1292,2.6316,969.0
6660,18120,Brinay,Cher,Centre-Val de Loire,France,47.1668,2.1149,507.0
6661,18410,Brinon-sur-Sauldre,Cher,Centre-Val de Loire,France,47.5581,2.2135,972.0
6662,18200,Bruère-Allichamps,Cher,Centre-Val de Loire,France,46.7737,2.4274,569.0
6663,18300,Bué,Cher,Centre-Val de Loire,France,47.3082,2.7938,305.0
6664,18130,Bussy,Cher,Centre-Val de Loire,France,46.9001,2.6223,357.0
6665,18360,La Celette,Cher,Centre-Val de Loire,France,46.6363,2.5272,204.0
6666,18200,La Celle,Cher,Centre-Val de Loire,France,46.7676,2.4577,329.0
6667,18160,La Celle-Condé,Cher,Centre-Val de Loire,France,46.7873,2.181,191.0
6668,18120,Cerbois,Cher,Centre-Val de Loire,France,47.1147,2.1085,398.0
6669,18130,Chalivoy-Milon,Cher,Centre-Val de Loire,France,46.858,2.6925,380.0
6670,18190,Chambon,Cher,Centre-Val de Loire,France,46.7794,2.3377,154.0
6671,18380,La Chapelle-d'Angillon,Cher,Centre-Val de Loire,France,47.3705,2.4416,610.0
6672,18150,La Chapelle-Hugon,Cher,Centre-Val de Loire,France,46.8921,2.9502,385.0
6673,18140,La Chapelle-Montlinard,Cher,Centre-Val de Loire,France,47.1807,2.9855,490.0
6674,18570,La Chapelle-Saint-Ursin,Cher,Centre-Val de Loire,France,47.0546,2.3211,3687.0
6675,18250,La Chapelotte,Cher,Centre-Val de Loire,France,47.331,2.6029,130.0
6676,18210,Charenton-du-Cher,Cher,Centre-Val de Loire,France,46.741,2.6582,999.0
6677,18140,Charentonnay,Cher,Centre-Val de Loire,France,47.1455,2.8702,287.0
6678,18350,Charly,Cher,Centre-Val de Loire,France,46.9049,2.7581,235.0
6679,18290,Chârost,Cher,Centre-Val de Loire,France,46.9949,2.1248,899.0
6680,18800,Chassy,Cher,Centre-Val de Loire,France,47.0447,2.8343,234.0
6681,18370,Châteaumeillant,Cher,Centre-Val de Loire,France,46.5537,2.2122,1666.0
6682,18190,Châteauneuf-sur-Cher,Cher,Centre-Val de Loire,France,46.8681,2.3394,1362.0
6683,18170,Le Châtelet,Cher,Centre-Val de Loire,France,46.6265,2.2942,920.0
6684,18350,Chaumont,Cher,Centre-Val de Loire,France,46.8431,2.7529,46.0
6685,18140,Chaumoux-Marcilly,Cher,Centre-Val de Loire,France,47.1437,2.7817,84.0
6686,18150,Le Chautay,Cher,Centre-Val de Loire,France,46.9855,2.9639,264.0
6687,18190,Chavannes,Cher,Centre-Val de Loire,France,46.865,2.3995,153.0
6688,18120,Chéry,Cher,Centre-Val de Loire,France,47.1159,2.0268,225.0
6689,18160,Chezal-Benoît,Cher,Centre-Val de Loire,France,46.8357,2.1008,762.0
6690,18290,Civray,Cher,Centre-Val de Loire,France,46.9792,2.1837,918.0
6691,18410,Clémont,Cher,Centre-Val de Loire,France,47.5693,2.3415,709.0
6692,18130,Cogny,Cher,Centre-Val de Loire,France,46.8498,2.6501,32.0
6693,18200,Colombiers,Cher,Centre-Val de Loire,France,46.6983,2.5584,410.0
6694,18260,Concressault,Cher,Centre-Val de Loire,France,47.4926,2.5697,196.0
6695,18130,Contres,Cher,Centre-Val de Loire,France,46.8603,2.4956,34.0
6696,18350,Cornusse,Cher,Centre-Val de Loire,France,46.9555,2.7303,227.0
6697,18190,Corquoy,Cher,Centre-Val de Loire,France,46.9,2.3189,199.0
6698,18340,Corquoy,Cher,Centre-Val de Loire,France,46.9,2.3189,199.0
6699,18300,Couargues,Cher,Centre-Val de Loire,France,47.2864,2.9321,197.0
6700,18320,Cours-les-Barres,Cher,Centre-Val de Loire,France,47.0227,3.0325,1030.0
6701,18210,Coust,Cher,Centre-Val de Loire,France,46.685,2.5956,430.0
6702,18140,Couy,Cher,Centre-Val de Loire,France,47.1087,2.8286,376.0
6703,18190,Crézançay-sur-Cher,Cher,Centre-Val de Loire,France,46.814,2.3413,62.0
6704,18300,Crézancy-en-Sancerre,Cher,Centre-Val de Loire,France,47.3043,2.7462,425.0
6705,18350,Croisy,Cher,Centre-Val de Loire,France,46.9293,2.8287,144.0
6706,18340,Crosses,Cher,Centre-Val de Loire,France,47.0071,2.5669,385.0
6707,18150,Cuffy,Cher,Centre-Val de Loire,France,46.974,3.0372,1018.0
6708,18270,Culan,Cher,Centre-Val de Loire,France,46.5419,2.3534,777.0
6709,18260,Dampierre-en-Crot,Cher,Centre-Val de Loire,France,47.4523,2.5797,203.0
6710,18310,Dampierre-en-Graçay,Cher,Centre-Val de Loire,France,47.182,1.9429,248.0
6711,18200,Drevant,Cher,Centre-Val de Loire,France,46.6977,2.5242,551.0
6712,18130,Dun-sur-Auron,Cher,Centre-Val de Loire,France,46.8918,2.5538,3566.0
6713,18380,Ennordres,Cher,Centre-Val de Loire,France,47.4204,2.4211,206.0
6714,18360,Épineuil-le-Fleuriel,Cher,Centre-Val de Loire,France,46.5738,2.5514,447.0
6715,18800,Étréchy,Cher,Centre-Val de Loire,France,47.1621,2.7098,410.0
6716,18200,Farges-Allichamps,Cher,Centre-Val de Loire,France,46.7601,2.4089,255.0
6717,18800,Farges-en-Septaine,Cher,Centre-Val de Loire,France,47.0682,2.639,1014.0
6718,18360,Faverdines,Cher,Centre-Val de Loire,France,46.6337,2.4627,134.0
6719,18300,Feux,Cher,Centre-Val de Loire,France,47.2271,2.8621,323.0
6720,18350,Flavigny,Cher,Centre-Val de Loire,France,46.9637,2.8026,156.0
6721,18500,Foëcy,Cher,Centre-Val de Loire,France,47.1804,2.153,2052.0
6722,18110,Fussy,Cher,Centre-Val de Loire,France,47.1436,2.427,1914.0
6723,18300,Gardefort,Cher,Centre-Val de Loire,France,47.2585,2.8205,126.0
6724,18140,Garigny,Cher,Centre-Val de Loire,France,47.0896,2.8826,220.0
6725,18310,Genouilly,Cher,Centre-Val de Loire,France,47.1911,1.8857,666.0
6726,18150,Germigny-l'Exempt,Cher,Centre-Val de Loire,France,46.9128,2.8782,292.0
6727,18600,Givardon,Cher,Centre-Val de Loire,France,46.8341,2.8031,302.0
6728,18310,Graçay,Cher,Centre-Val de Loire,France,47.1392,1.8517,1245.0
6729,18140,Groises,Cher,Centre-Val de Loire,France,47.2088,2.8078,131.0
6730,18800,Gron,Cher,Centre-Val de Loire,France,47.1178,2.7375,469.0
6731,18600,Grossouvre,Cher,Centre-Val de Loire,France,46.8741,2.9399,264.0
6732,18200,La Groutte,Cher,Centre-Val de Loire,France,46.6891,2.5117,119.0
6733,18150,La Guerche-sur-l'Aubois,Cher,Centre-Val de Loire,France,46.9528,2.945,3187.0
6734,18250,Henrichemont,Cher,Centre-Val de Loire,France,47.3,2.5376,1713.0
6735,18140,Herry,Cher,Centre-Val de Loire,France,47.2285,2.9409,959.0
6736,18250,Humbligny,Cher,Centre-Val de Loire,France,47.2637,2.6457,182.0
6737,18170,Ids-Saint-Roch,Cher,Centre-Val de Loire,France,46.7153,2.2558,287.0
6738,18350,Ignol,Cher,Centre-Val de Loire,France,46.9609,2.8605,174.0
6739,18160,Ineuil,Cher,Centre-Val de Loire,France,46.7712,2.2737,216.0
