,code,libelle,codePostal,codeDepartement
31141,55216,GOURAINCOURT,55230,55
31142,14468,NORON LA POTERIE,14490,14
31143,36195,ST GEORGES SUR ARNON,36100,36
31144,57448,MARSAL,57630,57
31145,30173,MONS,30340,30
31146,78444,NEAUPHLETTE,78980,78
31147,85089,LA FERRIERE,85280,85
31148,38352,ST ALBAN DE ROCHE,38080,38
31149,44039,CHEIX EN RETZ,44640,44
31150,92007,BAGNEUX,92220,92
31151,54118,CHARENCY VEZIN,54260,54
31152,33093,CAPIAN,33550,33
31153,83095,PONTEVES,83670,83
31154,60496,PLAINVILLE,60120,60
31155,01155,EVOSGES,01230,01
31156,70316,LE MAGNORAY,70000,70
31157,43046,CHADRAC,43770,43
31158,31071,BOIS DE LA PIERRE,31390,31
31159,71278,MARIGNY,71300,71
31160,54516,THEY SOUS VAUDEMONT,54930,54
31161,52147,COURCELLES EN MONTAGNE,52200,52
31162,45109,COULMIERS,45130,45
31163,55127,COURCELLES EN BARROIS,55260,55
31164,79346,LE VERT,79170,79
31165,35052,CHAMPEAUX,35500,35
31166,39198,DOLE,39100,39
31167,11409,VIGNEVIEILLE,11330,11
31168,78034,AUTEUIL,78770,78
31169,65304,MAUBOURGUET,65700,65
31170,51441,PONTHION,51300,51
31171,85077,CURZON,85540,85
31172,57636,SCHMITTVILLER,57412,57
31173,22182,PLELO,22170,22
31174,65320,MONTGAILLARD,65200,65
31175,50208,GONFREVILLE,50190,50
31176,21645,TROUHANS,21170,21
31177,48043,CHATEAUNEUF DE RANDON,48170,48
31178,88036,BARVILLE,88300,88
31179,73207,PRESLE,73110,73
31180,51514,ST REMY SOUS BROYES,51120,51
31181,60054,BEAUMONT LES NONAINS,60390,60
31182,45266,RUAN,45410,45
31183,18267,TROUY,18570,18
31184,88277,LUVIGNY,88110,88
31185,56229,ST MARTIN SUR OUST,56200,56
31186,70332,MARAST,70110,70
31187,76604,ST MARDS,76730,76
31188,54233,GONDREXON,54450,54
31189,25361,MALBUISSON,25160,25
31190,25449,PESEUX,25190,25
31191,02665,GRAND ROZOY,02210,02
31192,38399,ST JEAN DE BOURNAY,38440,38
31193,10258,MORVILLIERS,10500,10
31194,69135,DEUX GROSNES,69860,69
31195,44198,LES SORINIERES,44840,44
31196,43254,VAZEILLES LIMANDRE,43320,43
31197,01228,MAILLAT,01430,01
31198,79025,AZAY SUR THOUET,79130,79
31199,25072,BONNAL,25680,25
31200,02583,PANCY COURTECON,02860,02
31201,81212,PRADES,81220,81
31202,50055,BINIVILLE,50390,50
31203,72266,ST AUBIN DE LOCQUENAY,72130,72
31204,83012,BARJOLS,83670,83
31205,58024,BAZOLLES,58110,58
31206,45244,OUZOUER SUR LOIRE,45570,45
31207,27473,PORT MORT,27940,27
31208,85238,ST LAURENT SUR SEVRE,85290,85
31209,64261,HERRERE,64680,64
31210,12199,RIGNAC,12390,12
31211,10069,BUXIERES SUR ARCE,10110,10
31212,33039,BEGLES,33130,33
31213,28061,BROU,28160,28
31214,64298,LACARRY ARHAN CHARRITTE DE HAUT,64470,64
31215,84038,CHEVAL BLANC,84460,84
31216,80212,CORBIE,80800,80
31217,42166,PARIGNY,42120,42
31218,24401,STE EULALIE D ANS,24640,24
31219,02522,MONT ST JEAN,02360,02
31220,29228,PRIMELIN,29770,29
31221,52436,ROUECOURT,52320,52
31222,54036,AVRIL,54150,54
31223,03218,ST AUBIN LE MONIAL,03160,03
31224,10166,LES GRANDES CHAPELLES,10170,10
31225,12234,STE JULIETTE SUR VIAUR,12120,12
31226,40143,LAMOTHE,40250,40
31227,14404,MARTAINVILLE,14220,14
31228,12176,ONET LE CHATEAU,12850,12
31229,73133,HAUTEVILLE,73390,73
31230,71382,ST AGNAN,71160,71
31231,97231,LES TROIS ILETS,97229,972
31232,11102,COUFFOULENS,11250,11
31233,52212,FRONVILLE,52300,52
31234,41206,ST DENIS SUR LOIRE,41000,41
31235,12246,ST SANTIN,12300,12
31236,17458,VANZAC,17500,17
31237,40044,BIAUDOS,40390,40
31238,02446,LY FONTAINE,02440,02
31239,47168,MIRAMONT DE GUYENNE,47800,47
31240,77063,LA CELLE SUR MORIN,77515,77
31241,53042,BRECE,53120,53
31242,10444,VULAINES,10160,10
31243,89320,QUINCEROT,89740,89
31244,23025,BONNAT,23220,23
31245,57258,GRENING,57660,57
31246,45275,ST FIRMIN DES BOIS,45220,45
31247,14183,COSSESSEVILLE,14690,14
31248,92048,MEUDON,92190,92
31249,88412,ST BENOIT LA CHIPOTTE,88700,88
31250,26118,EPINOUZE,26210,26
31251,48181,ST SATURNIN,48500,48
31252,88147,DOMMARTIN AUX BOIS,88390,88
31253,21466,OIGNY,21450,21
31254,07186,PRIVAS,07000,07
31255,60079,BOISSY FRESNOY,60440,60
31256,21522,RENEVE,21310,21
31257,52302,MAIZIERES,52300,52
31258,29293,TREGUNC,29910,29
31259,06096,PIERLAS,06260,06
31260,07249,ST JEURE D ANDAURE,07320,07
31261,24240,LIMEUIL,24510,24
31262,62748,ST FOLQUIN,62370,62
31263,37274,VILLEBOURG,37370,37
31264,29216,PLUGUFFAN,29700,29
31265,57627,SANRY SUR NIED,57530,57
31266,11408,VERZEILLE,11250,11
31267,16131,ESSE,16500,16
31268,26004,ALIXAN,26300,26
31269,77228,HONDEVILLIERS,77510,77
31270,62438,HERMAVILLE,62690,62
31271,12167,NAJAC,12270,12
31272,14089,BOUGY,14210,14
31273,58109,ENTRAINS SUR NOHAIN,58410,58
31274,15257,VEZELS ROUSSY,15130,15
31275,11416,VILLARZEL CABARDES,11600,11
31276,28128,DANGERS,28190,28
31277,73098,LES DESERTS,73230,73
31278,62228,CLERQUES,62890,62
31279,40032,BELHADE,40410,40
31280,64324,LASSEUBE,64290,64
31281,83078,MOISSAC BELLEVUE,83630,83
31282,74050,BURDIGNIN,74420,74
31283,51280,GRATREUIL,51800,51
31284,33013,ARTIGUES PRES BORDEAUX,33370,33
31285,21119,BUSSIERES,21580,21
31286,21545,STE COLOMBE SUR SEINE,21400,21
31287,23171,SERMUR,23700,23
31288,33468,STE RADEGONDE,33350,33
31289,21471,ORRET,21450,21
31290,65158,ESBAREICH,65370,65
31291,85298,VAIRE,85150,85
31292,06060,FALICON,06950,06
31293,35107,ERCE PRES LIFFRE,35340,35
31294,12007,AMBEYRAC,12260,12
31295,42318,USSON EN FOREZ,42550,42
31296,22096,LANDEBIA,22130,22
31297,56104,LANVAUDAN,56240,56
31298,59627,VILLERS SIRE NICOLE,59600,59
31299,59138,CATTENIERES,59217,59
31300,64289,LA BASTIDE CLAIRENCE,64240,64
31301,85028,BOUILLE COURDAULT,85420,85
31302,54288,LAGNEY,54200,54
31303,77201,GASTINS,77370,77
31304,56028,CADEN,56220,56
31305,72198,LA MILESSE,72650,72
31306,48018,BARJAC,48000,48
31307,34217,PRADES LE LEZ,34730,34
31308,77366,LE PLESSIS L EVEQUE,77165,77
31309,88046,BEAUMENIL,88600,88
31310,76216,DEVILLE LES ROUEN,76250,76
31311,57624,STE RUFFINE,57130,57
31312,74129,LA FORCLAZ,74200,74
31313,89175,FONTENAY PRES CHABLIS,89800,89
31314,33203,HOURTIN,33990,33
31315,53218,STE GEMMES LE ROBERT,53600,53
31316,60070,BIENVILLE,60280,60
31317,04191,ST MARTIN LES SEYNE,04140,04
31318,25402,MONTJOIE LE CHATEAU,25190,25
31319,29234,REDENE,29300,29
31320,89446,VEZELAY,89450,89
31321,46165,LAVERGNE,46500,46
31322,28256,MOLEANS,28200,28
31323,40062,CAMPET ET LAMOLERE,40090,40
31324,43233,SANSSAC L EGLISE,43320,43
31325,46088,DOUELLE,46140,46
31326,62350,FOUQUIERES LES BETHUNE,62232,62
31327,14419,LE MESNIL EUDES,14100,14
31328,80788,VERGIES,80270,80
31329,52524,VIGNORY,52320,52
31330,11165,GINOLES,11500,11
31331,30068,CARDET,30350,30
31332,33285,MOMBRIER,33710,33
31333,40097,EUGENIE LES BAINS,40320,40
31334,52287,LEVECOURT,52150,52
31335,80099,BETTENCOURT RIVIERE,80270,80
31336,03018,BAYET,03500,03
31337,32155,LE HOUGA,32460,32
31338,64021,ANDOINS,64420,64
31339,76154,CAMPNEUSEVILLE,76340,76
31340,32290,MONTREAL,32250,32
31341,38212,LIVET ET GAVET,38220,38
31342,31401,NOUEILLES,31450,31
31343,37223,ST LAURENT DE LIN,37330,37
31344,27190,CROISY SUR EURE,27120,27
31345,95060,BESSANCOURT,95550,95
31346,22321,ST NICOLAS DU PELEM,22480,22
31347,63218,MAYRES,63220,63
31348,65010,ANGOS,65690,65
31349,01243,MESSIMY SUR SAONE,01480,01
31350,79280,ST MAURICE ETUSSON,79150,79
31351,08478,VILLERS LE TILLEUL,08430,08
31352,80578,MOYENNEVILLE,80870,80
31353,88188,FRESSE SUR MOSELLE,88160,88
31354,72275,ST CORNEILLE,72460,72
31355,28087,CHATAINCOURT,28270,28
31356,85306,XANTON CHASSENON,85240,85
31357,33029,LE BARP,33114,33
31358,17095,CHATENET,17210,17
31359,14446,MONTIGNY,14210,14
31360,41003,AREINES,41100,41
31361,57298,HARREBERG,57870,57
31362,62513,LIGNY SUR CANCHE,62270,62
31363,11252,MONTMAUR,11320,11
31364,29094,KERNOUES,29260,29
31365,13115,VERNEGUES,13116,13
31366,24355,LA ROQUE GAGEAC,24250,24
31367,62756,STE MARIE KERQUE,62370,62
31368,46105,FLAUJAC POUJOLS,46090,46
31369,55097,CHALAINES,55140,55
31370,40185,MIRAMONT SENSACQ,40320,40
31371,55476,SAVONNIERES DEVANT BAR,55000,55
31372,66075,EYNE,66800,66
31373,64190,CLARACQ,64330,64
31374,51218,VAL DE VIERE,51340,51
31375,02001,ABBECOURT,02300,02
31376,16330,ST LAURENT DE COGNAC,16100,16
31377,70189,CROMARY,70190,70
31378,14529,RANCHY,14400,14
31379,14497,PERRIERES,14170,14
31380,52248,IS EN BASSIGNY,52140,52
31381,60007,AGNETZ,60600,60
31382,09229,LE PEYRAT,09600,09
31383,02518,MONTLEVON,02330,02
31384,89091,CHATEL CENSOIR,89660,89
31385,08100,CHAMPLIN,08260,08
31386,70519,VANDELANS,70190,70
31387,38531,VELANNE,38620,38
31388,32373,STE DODE,32170,32
31389,71508,SAVIGNY SUR SEILLE,71440,71
31390,59131,CAPPELLE LA GRANDE,59180,59
31391,60476,OMECOURT,60220,60
31392,81217,PUYCELSI,81140,81
31393,22064,GOUAREC,22570,22
31394,33228,LANSAC,33710,33
31395,14607,ST LOUET SUR SEULLES,14310,14
31396,62682,QUILEN,62650,62
31397,33503,SAUMOS,33680,33
31398,16213,MAZEROLLES,16310,16
31399,71305,MONTBELLET,71260,71
31400,86274,LES TROIS MOUTIERS,86120,86
31401,68042,BLOTZHEIM,68730,68
31402,33007,ARBANATS,33640,33
31403,69184,STE CATHERINE,69440,69
31404,40231,PORT DE LANNE,40300,40
31405,65296,MADIRAN,65700,65
31406,77275,LES MARETS,77560,77
31407,21319,IZEURE,21110,21
31408,78237,FLINS NEUVE EGLISE,78790,78
31409,67009,ALTWILLER,67260,67
31410,21476,PAINBLANC,21360,21
31411,76118,BORNAMBUSC,76110,76
31412,08297,MONTCORNET,08090,08
31413,37205,SACHE,37190,37
31414,86046,CENON SUR VIENNE,86530,86
31415,38276,NIVOLAS VERMELLE,38300,38
31416,67055,BOOFZHEIM,67860,67
31417,71023,BAUDRIERES,71370,71
31418,12179,PEUX ET COUFFOULEUX,12360,12
31419,89009,ANNAY LA COTE,89200,89
31420,17394,ST SATURNIN DU BOIS,17700,17
31421,41084,LA FERTE IMBAULT,41300,41
31422,01296,PIRAJOUX,01270,01
31423,72015,LES AULNEAUX,72600,72
31424,76371,LES IFS,76630,76
31425,39559,LA VIEILLE LOYE,39380,39
31426,80086,BERNAVILLE,80370,80
31427,14329,HEULAND,14430,14
31428,79250,STE GEMME,79330,79
31429,44170,ST JULIEN DE VOUVANTES,44670,44
31430,59535,ST JANS CAPPEL,59270,59
31431,17339,ST GERMAIN DE LUSIGNAN,17500,17
31432,30082,CLARENSAC,30870,30
31433,28117,CRECY COUVE,28500,28
31434,55111,CHAUVONCOURT,55300,55
31435,54368,MIGNEVILLE,54540,54
31436,76322,LE GRAND QUEVILLY,76120,76
31437,44109,NANTES,44000,44
31438,76615,ST MARTIN DU BEC,76133,76
31439,34067,CAZILHAC,34190,34
31440,38472,SARCENAS,38700,38
31441,38210,LEYRIEU,38460,38
31442,55100,CHAMPOUGNY,55140,55
31443,87191,SEREILHAC,87620,87
31444,19203,STE FORTUNADE,19490,19
31445,71576,LE VILLARS,71700,71
31446,17204,LEOVILLE,17500,17
31447,26191,MONTBOUCHER SUR JABRON,26740,26
31448,59567,SERANVILLERS FORENVILLE,59400,59
31449,12172,LE NAYRAC,12190,12
31450,34032,BEZIERS,34500,34
31451,62842,VENDIN LE VIEIL,62880,62
31452,65157,ENS,65170,65
31453,21441,MONT ST JEAN,21320,21
31454,11256,MONTSERET,11200,11
31455,52336,MONTREUIL SUR BLAISE,52130,52
31456,32384,ST LARY,32360,32
31457,38068,CHAMPAGNIER,38800,38
31458,17141,DOMPIERRE SUR CHARENTE,17610,17
31459,26040,BEAURIERES,26310,26
31460,41020,BONNEVEAU,41800,41
31461,86052,CHAMPAGNE ST HILAIRE,86160,86
31462,62269,DIEVAL,62460,62
31463,88436,ST STAIL,88210,88
31464,41173,BEAUCE LA ROMAINE,41240,41
31465,42113,JAS,42110,42
31466,41071,CROUY SUR COSSON,41220,41
31467,11369,SALLELES D AUDE,11590,11
31468,19129,MASSERET,19510,19
31469,64240,GERE BELESTEN,64260,64
31470,25230,EXINCOURT,25400,25
31471,67313,MUTZIG,67190,67
31472,09304,SUZAN,09240,09
31473,78364,MARCQ,78770,78
31474,34289,ST THIBERY,34630,34
31475,27295,GRAND CAMP,27270,27
31476,02403,LANDIFAY ET BERTAIGNEMONT,02120,02
31477,40091,DUHORT BACHEN,40800,40
31478,70138,CHASSEY LES SCEY,70360,70
31479,74287,VAILLY,74470,74
31480,51316,LARZICOURT,51290,51
31481,02659,ROUVROY,02100,02
31482,51503,ST MARTIN L HEUREUX,51490,51
31483,54327,LUCEY,54200,54
31484,55425,REMOIVILLE,55600,55
31485,76045,AUZOUVILLE L ESNEVAL,76760,76
31486,33156,ESCOUSSANS,33760,33
31487,33172,FOURS,33390,33
31488,58187,MYENNES,58440,58
31489,71246,JUIF,71440,71
31490,73202,PLANCHERINE,73200,73
31491,79241,ST CHRISTOPHE SUR ROC,79220,79
31492,97102,ANSE BERTRAND,97121,971
31493,65005,ALLIER,65360,65
31494,39327,MESSIA SUR SORNE,39570,39
31495,28164,FRESNAY L EVEQUE,28310,28
31496,21696,VILLENEUVE SOUS CHARIGNY,21140,21
31497,91538,ST AUBIN,91190,91
31498,80109,LE BOISLE,80150,80
31499,80494,LOUVRECHY,80250,80
31500,2B242,POGGIO MEZZANA,20230,2B
31501,22237,VAL D ARGUENON,22130,22
31502,08207,HAM SUR MEUSE,08600,08
31503,61082,LE CHALANGE,61390,61
31504,62028,AMES,62190,62
31505,78185,COURGENT,78790,78
31506,14430,MEUVAINES,14960,14
31507,25473,PUGEY,25720,25
31508,2A232,PILA CANALE,20123,2A
31509,63345,ST GENES CHAMPANELLE,63122,63
31510,78108,LES BREVIAIRES,78610,78
31511,05038,CHATEAU VILLE VIEILLE,05350,05
31512,49288,ST JEAN DE LA CROIX,49130,49
31513,87001,AIXE SUR VIENNE,87700,87
31514,53141,LOUVIGNE,53210,53
31515,76298,GANZEVILLE,76400,76
31516,64473,STE COLOME,64260,64
31517,21090,BOUDREVILLE,21520,21
31518,11372,SALSIGNE,11600,11
31519,59292,HAVELUY,59255,59
31520,55010,ANCERVILLE,55170,55
31521,76596,ST LAURENT DE BREVEDENT,76700,76
31522,91079,BOISSY LA RIVIERE,91690,91
31523,87047,COMPREIGNAC,87140,87
31524,31355,MONS,31280,31
31525,72299,ST MARS D OUTILLE,72220,72
31526,38325,PROVEYSIEUX,38120,38
31527,51549,SOMME YEVRE,51330,51
31528,60551,ROUSSELOY,60660,60
31529,25216,ECURCEY,25150,25
31530,73225,ST BALDOPH,73190,73
31531,40280,ST PERDON,40090,40
31532,24399,ST ETIENNE DE PUYCORBIER,24400,24
31533,45025,BAZOCHES LES GALLERANDES,45480,45
31534,65285,LOUIT,65350,65
31535,54070,BEY SUR SEILLE,54760,54
31536,63273,PERIGNAT SUR ALLIER,63800,63
31537,51640,VILLE SUR TOURBE,51800,51
31538,42200,ST ANDRE LE PUY,42210,42
31539,42165,PANISSIERES,42360,42
31540,55085,BROUSSEY RAULECOURT,55200,55
31541,54127,CHENIERES,54720,54
31542,27355,IVRY LA BATAILLE,27540,27
31543,38457,ST SIMEON DE BRESSIEUX,38870,38
31544,02748,TRELOU SUR MARNE,02850,02
31545,71100,CHARDONNAY,71700,71
31546,66060,CORSAVY,66150,66
31547,83026,CABASSE,83340,83
31548,54471,ST BOINGT,54290,54
31549,64096,BARRAUTE CAMU,64390,64
31550,26185,MIRMANDE,26270,26
31551,68079,ELBACH,68210,68
31552,38366,ST BAUDILLE ET PIPET,38710,38
31553,63022,AUZAT LA COMBELLE,63570,63
31554,91064,BIEVRES,91570,91
31555,62117,BERTINCOURT,62124,62
31556,27522,ST CHRISTOPHE SUR CONDE,27450,27
31557,62809,TERNAS,62127,62
31558,82194,VILLEBRUMIER,82370,82
31559,62176,BREXENT ENOCQ,62170,62
31560,73309,VEREL DE MONTBEL,73330,73
31561,67221,INGOLSHEIM,67250,67
31562,71149,COUCHES,71490,71
31563,78391,MERICOURT,78270,78
31564,69139,MONTROTTIER,69770,69
31565,08048,BARBY,08300,08
31566,86190,PERSAC,86320,86
31567,77373,PONTAULT COMBAULT,77340,77
31568,58128,GLUX EN GLENNE,58370,58
31569,39485,VAL SURAN,39320,39
31570,38420,ST MARTIN DE VAULSERRE,38480,38
31571,95213,EPIAIS RHUS,95810,95
31572,02742,THIERNU,02250,02
31573,46309,SOUILLAC,46200,46
31574,85285,LE TABLIER,85310,85
31575,88175,FONTENAY,88600,88
31576,88429,ST NABORD,88200,88
31577,71287,MASSILLY,71250,71
31578,52321,MERTRUD,52110,52
31579,32445,TIESTE URAGNOUX,32160,32
31580,34234,ROQUESSELS,34320,34
31581,01443,VILLARS LES DOMBES,01330,01
31582,62695,REBREUVIETTE,62270,62
31583,89379,SAVIGNY EN TERRE PLAINE,89420,89
31584,60562,SACY LE GRAND,60700,60
31585,43131,MAZERAT AUROUZE,43230,43
31586,67246,KOGENHEIM,67230,67
31587,72173,LUCEAU,72500,72
31588,27399,MERCEY,27950,27
31589,43134,MEZERES,43800,43
31590,62193,CALAIS,62100,62
31591,77382,QUINCY VOISINS,77860,77
31592,60591,ST PAUL,60650,60
31593,62592,MORINGHEM,62910,62
31594,05072,LAYE,05500,05
31595,02558,LE NOUVION EN THIERACHE,02170,02
31596,67484,STUNDWILLER,67250,67
31597,57205,FALCK,57550,57
31598,33374,ST AUBIN DE BLAYE,33820,33
31599,21387,MARIGNY LES REULLEE,21200,21
31600,46148,LALBENQUE,46230,46
31601,21151,CHASSEY,21150,21
31602,65343,OSSEN,65100,65
31603,53096,ERNEE,53500,53
31604,01169,GENOUILLEUX,01090,01
31605,27538,ST ETIENNE L ALLIER,27450,27
31606,57745,WIESVILLER,57200,57
31607,58236,STE COLOMBE DES BOIS,58220,58
31608,65360,PEYROUSE,65270,65
31609,51315,LANDRICOURT,51290,51
31610,24543,SOURZAC,24400,24
31611,09030,AUZAT,09220,09
31612,26161,LEMPS,26510,26
31613,72001,AIGNE,72650,72
31614,95154,CHENNEVIERES LES LOUVRES,95380,95
31615,10270,ONJON,10220,10
31616,08476,VILLERS DEVANT LE THOUR,08190,08
31617,80406,HALLENCOURT,80490,80
31618,44107,MOUZEIL,44850,44
31619,48131,LE ROZIER,48150,48
31620,55288,LEROUVILLE,55200,55
31621,61443,ST PAUL,61100,61
31622,68309,SIERENTZ,68510,68
31623,79101,COULONGES SUR L AUTIZE,79160,79
31624,57009,AJONCOURT,57590,57
31625,72017,AUVERS SOUS MONTFAUCON,72540,72
31626,86115,JAUNAY MARIGNY,86130,86
31627,18118,JOUET SUR L AUBOIS,18320,18
31628,90023,CHAUX,90330,90
31629,40229,PONTENX LES FORGES,40200,40
31630,57318,HERMELANGE,57790,57
31631,63045,BORT L ETANG,63190,63
31632,33126,CIVRAC DE BLAYE,33920,33
31633,14466,NOROLLES,14100,14
31634,42296,SALT EN DONZY,42110,42
31635,2B182,OCCHIATANA,20226,2B
31636,85045,LA CHAIZE GIRAUD,85220,85
31637,85121,LE LANGON,85370,85
31638,02640,RENANSART,02240,02
31639,85301,VENDRENNES,85250,85
31640,25151,CHEVIGNEY LES VERCEL,25530,25
31641,64332,LEME,64450,64
31642,03074,CHEVAGNES,03230,03
31643,82130,MONTJOI,82400,82
31644,57468,MITTELBRONN,57370,57
31645,29212,PLOUZANE,29280,29
31646,64209,ESCOUT,64870,64
31647,69235,ST ROMAIN EN GAL,69560,69
31648,51034,BANNAY,51270,51
31649,08489,VONCQ,08400,08
31650,59156,COURCHELETTES,59552,59
31651,31035,AUZEVILLE TOLOSANE,31320,31
31652,40081,CERE,40090,40
31653,62836,VAUDRICOURT,62131,62
31654,14147,CERNAY,14290,14
31655,39061,BOISSIA,39130,39
31656,60655,VARESNES,60400,60
31657,33260,LUGOS,33830,33
31658,80376,GENTELLES,80800,80
31659,43249,VALPRIVAS,43210,43
31660,71469,ST PIERRE LE VIEUX,71520,71
31661,55079,BRILLON EN BARROIS,55000,55
31662,69267,VILLIE MORGON,69910,69
31663,64443,PARDIES,64150,64
31664,73200,PLANAISE,73800,73
31665,43083,CUBELLES,43170,43
31666,28389,THIVILLE,28200,28
31667,04102,LE LAUZET UBAYE,04340,04
31668,17294,PUYROLLAND,17380,17
31669,80149,BUIGNY ST MACLOU,80132,80
31670,21183,COLLONGES ET PREMIERES,21110,21
31671,42218,ST ETIENNE,42000,42
31672,98740,RANGIROA,98776,987
31673,98740,RANGIROA,98777,987
31674,21388,MARLIENS,21110,21
31675,25234,FERRIERES LE LAC,25470,25
31676,98740,RANGIROA,98775,987
31677,02307,LA FERTE MILON,02460,02
31678,72043,BOURG LE ROI,72610,72
31679,98740,RANGIROA,98778,987
31680,64507,SAUBOLE,64420,64
31681,17235,MIGRON,17770,17
31682,51059,BIGNICOURT SUR MARNE,51300,51
31683,74156,LULLY,74890,74
31684,19025,BEYSSENAC,19230,19
31685,52074,BREUVANNES EN BASSIGNY,52240,52
31686,02620,PRESLES ET BOVES,02370,02
31687,07170,PAILHARES,07410,07
31688,57070,BETTANGE,57220,57
31689,19123,MALEMORT,19360,19
31690,88453,SERAUMONT,88630,88
31691,78104,BREUIL BOIS ROBERT,78930,78
31692,47122,LABRETONIE,47350,47
31693,74225,RUMILLY,74150,74
31694,33538,VALEYRAC,33340,33
31695,98740,RANGIROA,98790,987
31696,54578,VILLERS LES NANCY,54600,54
31697,31095,CABANAC CAZAUX,31160,31
31698,50525,ST MICHEL DE MONTJOIE,50670,50
31699,08087,BROGNON,08380,08
31700,54589,VITTONVILLE,54700,54
31701,17002,AGUDELLE,17500,17
31702,18037,BRINON SUR SAULDRE,18410,18
31703,28175,LA GAUDAINE,28400,28
31704,65341,OROIX,65320,65
31705,11319,ROQUEFERE,11380,11
31706,10283,PEL ET DER,10500,10
31707,70258,FROIDECONCHE,70300,70
31708,87177,ST PRIEST SOUS AIXE,87700,87
31709,65286,LOURDES,65100,65
31710,60323,JANVILLE,60150,60
31711,32092,CATONVIELLE,32200,32
31712,24025,BARS,24210,24
31713,26205,MONTMAUR EN DIOIS,26150,26
31714,33303,NERIGEAN,33750,33
31715,24260,MAUZAC ET GRAND CASTANG,24150,24
31716,17331,ST GENIS DE SAINTONGE,17240,17
31717,35327,SERVON SUR VILAINE,35530,35
31718,71022,BAUDEMONT,71800,71
31719,61429,CHARENCEY,61190,61
31720,36028,LA BUXERETTE,36140,36
31721,80387,GRATTEPANCHE,80680,80
31722,50409,PONT HEBERT,50880,50
31723,76088,BERVILLE SUR SEINE,76480,76
31724,22387,LE VIEUX MARCHE,22420,22
31725,62370,GENNES IVERGNY,62390,62
31726,27415,MORAINVILLE JOUVEAUX,27260,27
31727,61137,CRAMENIL,61220,61
31728,11020,AURIAC,11330,11
31729,62093,BEAULENCOURT,62450,62
31730,09305,TABRE,09600,09
31731,73231,ST ETIENNE DE CUINES,73130,73
31732,07255,ST JULIEN EN ST ALBAN,07000,07
31733,32391,ST MARTIN DE GOYNE,32480,32
31734,70128,LA CHAPELLE LES LUXEUIL,70300,70
31735,52009,ANDILLY EN BASSIGNY,52360,52
31736,69207,ST GERMAIN AU MONT D OR,69650,69
31737,02391,JEANTES,02140,02
31738,79335,VALLANS,79270,79
31739,03288,TREIGNAT,03380,03
31740,52352,NINVILLE,52800,52
31741,25172,COURCHAPON,25170,25
31742,38126,CORENC,38700,38
31743,71528,SORNAY,71500,71
31744,86298,VOUNEUIL SUR VIENNE,86210,86
31745,12084,CREISSELS,12100,12
31746,63399,ST SULPICE,63760,63
31747,67401,RIMSDORF,67260,67
31748,51210,DIZY,51530,51
31749,34094,ESPONDEILHAN,34290,34
31750,76066,BEAUTOT,76890,76
31751,77325,MOUY SUR SEINE,77480,77
31752,28346,ST LUBIN DE CRAVANT,28270,28
31753,07156,MEYRAS,07380,07
31754,64177,CASTETIS,64300,64
31755,52130,CIRFONTAINES EN AZOIS,52370,52
31756,37029,BOSSEE,37240,37
31757,63390,ST QUINTIN SUR SIOULE,63440,63
31758,68378,WOLFERSDORF,68210,68
31759,47302,SOS,47170,47
31760,80827,WOINCOURT,80520,80
31761,71269,LUX,71100,71
31762,46003,ALVIGNAC,46500,46
31763,21283,FRAIGNOT ET VESVROTTE,21580,21
31764,22175,PLEDELIAC,22270,22
31765,21372,MAISEY LE DUC,21400,21
31766,77217,GRISY SUISNES,77166,77
31767,72270,ST CALEZ EN SAOSNOIS,72600,72
31768,54513,TANTONVILLE,54116,54
31769,11250,MONTJOI,11330,11
31770,27382,MANDEVILLE,27370,27
31771,51369,MOEURS VERDEY,51120,51
31772,39034,BALAISEAUX,39120,39
31773,70471,STE REINE,70700,70
31774,59294,HAYNECOURT,59268,59
31775,21001,AGENCOURT,21700,21
31776,33063,BORDEAUX,33800,33
31777,30283,ST MARTIAL,30440,30
31778,64426,ORIN,64400,64
31779,59037,AVESNES LES AUBERT,59129,59
31780,17346,ST HIPPOLYTE,17430,17
31781,68371,WILLER,68960,68
31782,09189,MERENS LES VALS,09110,09
31783,15090,LAFEUILLADE EN VEZIE,15130,15
31784,74256,SALLANCHES,74700,74
31785,47324,VILLEREAL,47210,47
31786,44075,ISSE,44520,44
31787,15198,STE MARIE,15230,15
31788,65115,CABANAC,65350,65
31789,23113,LUPERSAT,23190,23
31790,64243,GEUS D ARZACQ,64370,64
31791,85278,ST VINCENT SUR JARD,85520,85
31792,33331,PONDAURAT,33190,33
31793,81234,ROUSSAYROLLES,81140,81
31794,10181,JULLY SUR SARCE,10260,10
31795,71517,SERMESSE,71350,71
31796,61207,IGE,61130,61
31797,64220,ESTOS,64400,64
31798,59424,NEUF MESNIL,59330,59
31799,80319,FLUY,80540,80
31800,21597,SEGROIS,21220,21
31801,05114,REALLON,05160,05
31802,57413,LONGEVILLE LES ST AVOLD,57740,57
31803,62368,GAUDIEMPRE,62760,62
31804,82002,ALBIAS,82350,82
31805,27654,TOURVILLE LA CAMPAGNE,27370,27
31806,77157,DHUISY,77440,77
31807,45212,MONTCRESSON,45700,45
31808,27316,HAUVILLE,27350,27
31809,72225,OISSEAU LE PETIT,72610,72
31810,55002,ABAUCOURT HAUTECOURT,55400,55
31811,02783,GRAND VERLY,02120,02
